PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=162 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=163 ttl=64 time=37.5 ms
64 bytes from 10.0.0.2: icmp_seq=165 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=166 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=169 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=171 ttl=64 time=30.8 ms
64 bytes from 10.0.0.2: icmp_seq=172 ttl=64 time=37.0 ms
64 bytes from 10.0.0.2: icmp_seq=175 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=176 ttl=64 time=27.0 ms
64 bytes from 10.0.0.2: icmp_seq=180 ttl=64 time=24.5 ms
64 bytes from 10.0.0.2: icmp_seq=181 ttl=64 time=28.4 ms
64 bytes from 10.0.0.2: icmp_seq=183 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=184 ttl=64 time=25.4 ms
64 bytes from 10.0.0.2: icmp_seq=185 ttl=64 time=27.5 ms
64 bytes from 10.0.0.2: icmp_seq=188 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=189 ttl=64 time=36.6 ms
64 bytes from 10.0.0.2: icmp_seq=192 ttl=64 time=33.8 ms
64 bytes from 10.0.0.2: icmp_seq=193 ttl=64 time=38.9 ms
64 bytes from 10.0.0.2: icmp_seq=194 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=202 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=207 ttl=64 time=26.2 ms
64 bytes from 10.0.0.2: icmp_seq=208 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=209 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=212 ttl=64 time=27.9 ms
64 bytes from 10.0.0.2: icmp_seq=214 ttl=64 time=29.5 ms
64 bytes from 10.0.0.2: icmp_seq=215 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=216 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=217 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=220 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=222 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=224 ttl=64 time=36.2 ms
64 bytes from 10.0.0.2: icmp_seq=227 ttl=64 time=24.3 ms
64 bytes from 10.0.0.2: icmp_seq=228 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=235 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=236 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=238 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=239 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=241 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=245 ttl=64 time=38.5 ms
64 bytes from 10.0.0.2: icmp_seq=246 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=247 ttl=64 time=25.7 ms
64 bytes from 10.0.0.2: icmp_seq=249 ttl=64 time=39.6 ms
64 bytes from 10.0.0.2: icmp_seq=250 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=252 ttl=64 time=25.2 ms
64 bytes from 10.0.0.2: icmp_seq=253 ttl=64 time=30.9 ms
64 bytes from 10.0.0.2: icmp_seq=257 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=259 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=260 ttl=64 time=31.0 ms
64 bytes from 10.0.0.2: icmp_seq=262 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=268 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=269 ttl=64 time=33.6 ms
64 bytes from 10.0.0.2: icmp_seq=271 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=274 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=275 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=276 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=277 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=281 ttl=64 time=40.0 ms
64 bytes from 10.0.0.2: icmp_seq=282 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=283 ttl=64 time=37.0 ms
64 bytes from 10.0.0.2: icmp_seq=284 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=285 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=286 ttl=64 time=35.9 ms
64 bytes from 10.0.0.2: icmp_seq=287 ttl=64 time=37.5 ms
64 bytes from 10.0.0.2: icmp_seq=289 ttl=64 time=25.9 ms
64 bytes from 10.0.0.2: icmp_seq=291 ttl=64 time=32.2 ms
64 bytes from 10.0.0.2: icmp_seq=295 ttl=64 time=31.9 ms
64 bytes from 10.0.0.2: icmp_seq=297 ttl=64 time=36.3 ms
64 bytes from 10.0.0.2: icmp_seq=298 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=304 ttl=64 time=37.7 ms
64 bytes from 10.0.0.2: icmp_seq=305 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=306 ttl=64 time=33.1 ms
64 bytes from 10.0.0.2: icmp_seq=309 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=310 ttl=64 time=37.1 ms
64 bytes from 10.0.0.2: icmp_seq=311 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=312 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=313 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=315 ttl=64 time=27.0 ms
64 bytes from 10.0.0.2: icmp_seq=317 ttl=64 time=27.2 ms
64 bytes from 10.0.0.2: icmp_seq=318 ttl=64 time=33.6 ms
64 bytes from 10.0.0.2: icmp_seq=319 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=321 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=324 ttl=64 time=28.8 ms
64 bytes from 10.0.0.2: icmp_seq=326 ttl=64 time=28.0 ms
64 bytes from 10.0.0.2: icmp_seq=328 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=329 ttl=64 time=25.6 ms
64 bytes from 10.0.0.2: icmp_seq=337 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=338 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=340 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=342 ttl=64 time=25.6 ms
64 bytes from 10.0.0.2: icmp_seq=345 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=350 ttl=64 time=37.0 ms
64 bytes from 10.0.0.2: icmp_seq=351 ttl=64 time=27.2 ms
64 bytes from 10.0.0.2: icmp_seq=355 ttl=64 time=23.1 ms
64 bytes from 10.0.0.2: icmp_seq=357 ttl=64 time=35.2 ms
64 bytes from 10.0.0.2: icmp_seq=362 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=366 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=367 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=368 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=369 ttl=64 time=37.1 ms
64 bytes from 10.0.0.2: icmp_seq=371 ttl=64 time=34.0 ms
64 bytes from 10.0.0.2: icmp_seq=374 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=376 ttl=64 time=30.5 ms
64 bytes from 10.0.0.2: icmp_seq=378 ttl=64 time=27.2 ms
64 bytes from 10.0.0.2: icmp_seq=380 ttl=64 time=36.0 ms
64 bytes from 10.0.0.2: icmp_seq=381 ttl=64 time=33.7 ms
64 bytes from 10.0.0.2: icmp_seq=382 ttl=64 time=28.7 ms
64 bytes from 10.0.0.2: icmp_seq=383 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=385 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=386 ttl=64 time=34.4 ms
64 bytes from 10.0.0.2: icmp_seq=387 ttl=64 time=29.2 ms
64 bytes from 10.0.0.2: icmp_seq=388 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=390 ttl=64 time=26.9 ms
64 bytes from 10.0.0.2: icmp_seq=392 ttl=64 time=25.8 ms
64 bytes from 10.0.0.2: icmp_seq=393 ttl=64 time=33.3 ms
64 bytes from 10.0.0.2: icmp_seq=396 ttl=64 time=31.9 ms
64 bytes from 10.0.0.2: icmp_seq=397 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=399 ttl=64 time=36.2 ms
64 bytes from 10.0.0.2: icmp_seq=401 ttl=64 time=27.6 ms
64 bytes from 10.0.0.2: icmp_seq=402 ttl=64 time=25.7 ms
64 bytes from 10.0.0.2: icmp_seq=405 ttl=64 time=31.9 ms
64 bytes from 10.0.0.2: icmp_seq=416 ttl=64 time=33.1 ms
64 bytes from 10.0.0.2: icmp_seq=417 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=423 ttl=64 time=34.6 ms
64 bytes from 10.0.0.2: icmp_seq=425 ttl=64 time=30.2 ms
64 bytes from 10.0.0.2: icmp_seq=426 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=429 ttl=64 time=29.2 ms
64 bytes from 10.0.0.2: icmp_seq=431 ttl=64 time=37.0 ms
64 bytes from 10.0.0.2: icmp_seq=437 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=439 ttl=64 time=36.5 ms
64 bytes from 10.0.0.2: icmp_seq=441 ttl=64 time=38.6 ms
64 bytes from 10.0.0.2: icmp_seq=445 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=450 ttl=64 time=27.9 ms
64 bytes from 10.0.0.2: icmp_seq=453 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=454 ttl=64 time=26.7 ms
64 bytes from 10.0.0.2: icmp_seq=458 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=463 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=466 ttl=64 time=34.5 ms
64 bytes from 10.0.0.2: icmp_seq=468 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=470 ttl=64 time=28.7 ms
64 bytes from 10.0.0.2: icmp_seq=473 ttl=64 time=33.1 ms
64 bytes from 10.0.0.2: icmp_seq=476 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=477 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=478 ttl=64 time=28.6 ms
64 bytes from 10.0.0.2: icmp_seq=480 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=481 ttl=64 time=34.9 ms
64 bytes from 10.0.0.2: icmp_seq=482 ttl=64 time=33.7 ms
64 bytes from 10.0.0.2: icmp_seq=483 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=485 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=488 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=489 ttl=64 time=25.8 ms
64 bytes from 10.0.0.2: icmp_seq=492 ttl=64 time=25.1 ms
64 bytes from 10.0.0.2: icmp_seq=496 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=497 ttl=64 time=29.1 ms
64 bytes from 10.0.0.2: icmp_seq=501 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=504 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=507 ttl=64 time=27.1 ms
64 bytes from 10.0.0.2: icmp_seq=508 ttl=64 time=26.7 ms
64 bytes from 10.0.0.2: icmp_seq=510 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=512 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=515 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=517 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=520 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=525 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=526 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=527 ttl=64 time=26.1 ms
64 bytes from 10.0.0.2: icmp_seq=528 ttl=64 time=30.9 ms
64 bytes from 10.0.0.2: icmp_seq=531 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=534 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=535 ttl=64 time=29.5 ms
64 bytes from 10.0.0.2: icmp_seq=540 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=544 ttl=64 time=26.9 ms
64 bytes from 10.0.0.2: icmp_seq=548 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=549 ttl=64 time=28.6 ms
64 bytes from 10.0.0.2: icmp_seq=551 ttl=64 time=29.3 ms
64 bytes from 10.0.0.2: icmp_seq=552 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=555 ttl=64 time=25.5 ms
64 bytes from 10.0.0.2: icmp_seq=556 ttl=64 time=28.8 ms
64 bytes from 10.0.0.2: icmp_seq=559 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=561 ttl=64 time=27.0 ms
64 bytes from 10.0.0.2: icmp_seq=562 ttl=64 time=27.5 ms
64 bytes from 10.0.0.2: icmp_seq=567 ttl=64 time=27.2 ms
64 bytes from 10.0.0.2: icmp_seq=569 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=570 ttl=64 time=35.3 ms
64 bytes from 10.0.0.2: icmp_seq=571 ttl=64 time=37.3 ms
64 bytes from 10.0.0.2: icmp_seq=572 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=574 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=576 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=577 ttl=64 time=35.6 ms
64 bytes from 10.0.0.2: icmp_seq=578 ttl=64 time=27.7 ms
64 bytes from 10.0.0.2: icmp_seq=580 ttl=64 time=33.7 ms
64 bytes from 10.0.0.2: icmp_seq=581 ttl=64 time=35.4 ms
64 bytes from 10.0.0.2: icmp_seq=582 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=583 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=584 ttl=64 time=36.7 ms
64 bytes from 10.0.0.2: icmp_seq=587 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=589 ttl=64 time=41.7 ms
64 bytes from 10.0.0.2: icmp_seq=590 ttl=64 time=24.1 ms
64 bytes from 10.0.0.2: icmp_seq=591 ttl=64 time=38.9 ms
64 bytes from 10.0.0.2: icmp_seq=592 ttl=64 time=24.4 ms
64 bytes from 10.0.0.2: icmp_seq=593 ttl=64 time=16.7 ms
64 bytes from 10.0.0.2: icmp_seq=594 ttl=64 time=21.1 ms
64 bytes from 10.0.0.2: icmp_seq=595 ttl=64 time=3.86 ms
64 bytes from 10.0.0.2: icmp_seq=596 ttl=64 time=0.408 ms
64 bytes from 10.0.0.2: icmp_seq=597 ttl=64 time=0.495 ms
64 bytes from 10.0.0.2: icmp_seq=598 ttl=64 time=0.440 ms
64 bytes from 10.0.0.2: icmp_seq=599 ttl=64 time=0.429 ms
64 bytes from 10.0.0.2: icmp_seq=600 ttl=64 time=0.500 ms
64 bytes from 10.0.0.2: icmp_seq=601 ttl=64 time=12.5 ms
64 bytes from 10.0.0.2: icmp_seq=602 ttl=64 time=19.7 ms
64 bytes from 10.0.0.2: icmp_seq=603 ttl=64 time=0.474 ms
64 bytes from 10.0.0.2: icmp_seq=604 ttl=64 time=1.38 ms
64 bytes from 10.0.0.2: icmp_seq=605 ttl=64 time=0.487 ms
64 bytes from 10.0.0.2: icmp_seq=606 ttl=64 time=0.417 ms
64 bytes from 10.0.0.2: icmp_seq=607 ttl=64 time=0.783 ms
64 bytes from 10.0.0.2: icmp_seq=608 ttl=64 time=0.413 ms
64 bytes from 10.0.0.2: icmp_seq=609 ttl=64 time=0.460 ms
64 bytes from 10.0.0.2: icmp_seq=610 ttl=64 time=0.533 ms
64 bytes from 10.0.0.2: icmp_seq=611 ttl=64 time=0.521 ms
64 bytes from 10.0.0.2: icmp_seq=612 ttl=64 time=0.483 ms
64 bytes from 10.0.0.2: icmp_seq=613 ttl=64 time=0.542 ms
64 bytes from 10.0.0.2: icmp_seq=614 ttl=64 time=1.37 ms
64 bytes from 10.0.0.2: icmp_seq=615 ttl=64 time=0.454 ms
64 bytes from 10.0.0.2: icmp_seq=616 ttl=64 time=0.433 ms
