PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=56 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=58 ttl=64 time=35.4 ms
64 bytes from 10.0.0.2: icmp_seq=64 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=66 ttl=64 time=33.1 ms
64 bytes from 10.0.0.2: icmp_seq=69 ttl=64 time=35.0 ms
64 bytes from 10.0.0.2: icmp_seq=70 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=71 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=73 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=74 ttl=64 time=34.2 ms
64 bytes from 10.0.0.2: icmp_seq=75 ttl=64 time=30.5 ms
64 bytes from 10.0.0.2: icmp_seq=76 ttl=64 time=41.0 ms
64 bytes from 10.0.0.2: icmp_seq=77 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=78 ttl=64 time=37.2 ms
64 bytes from 10.0.0.2: icmp_seq=79 ttl=64 time=38.9 ms
64 bytes from 10.0.0.2: icmp_seq=81 ttl=64 time=34.2 ms
64 bytes from 10.0.0.2: icmp_seq=83 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=84 ttl=64 time=37.8 ms
64 bytes from 10.0.0.2: icmp_seq=85 ttl=64 time=25.1 ms
64 bytes from 10.0.0.2: icmp_seq=87 ttl=64 time=36.9 ms
64 bytes from 10.0.0.2: icmp_seq=88 ttl=64 time=36.8 ms
64 bytes from 10.0.0.2: icmp_seq=89 ttl=64 time=36.6 ms
64 bytes from 10.0.0.2: icmp_seq=91 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=92 ttl=64 time=33.3 ms
64 bytes from 10.0.0.2: icmp_seq=96 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=97 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=98 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=99 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=100 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=101 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=102 ttl=64 time=34.9 ms
64 bytes from 10.0.0.2: icmp_seq=103 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=105 ttl=64 time=33.3 ms
64 bytes from 10.0.0.2: icmp_seq=106 ttl=64 time=34.8 ms
64 bytes from 10.0.0.2: icmp_seq=107 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=109 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=110 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=111 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=113 ttl=64 time=36.7 ms
64 bytes from 10.0.0.2: icmp_seq=114 ttl=64 time=38.3 ms
64 bytes from 10.0.0.2: icmp_seq=116 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=118 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=124 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=126 ttl=64 time=38.3 ms
64 bytes from 10.0.0.2: icmp_seq=127 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=130 ttl=64 time=29.2 ms
64 bytes from 10.0.0.2: icmp_seq=131 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=132 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=135 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=137 ttl=64 time=26.9 ms
64 bytes from 10.0.0.2: icmp_seq=144 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=145 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=146 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=148 ttl=64 time=36.9 ms
64 bytes from 10.0.0.2: icmp_seq=149 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=151 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=153 ttl=64 time=38.1 ms
64 bytes from 10.0.0.2: icmp_seq=154 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=155 ttl=64 time=26.8 ms
64 bytes from 10.0.0.2: icmp_seq=156 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=157 ttl=64 time=33.8 ms
64 bytes from 10.0.0.2: icmp_seq=158 ttl=64 time=26.1 ms
64 bytes from 10.0.0.2: icmp_seq=159 ttl=64 time=35.9 ms
64 bytes from 10.0.0.2: icmp_seq=160 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=162 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=163 ttl=64 time=35.6 ms
64 bytes from 10.0.0.2: icmp_seq=165 ttl=64 time=36.3 ms
64 bytes from 10.0.0.2: icmp_seq=166 ttl=64 time=26.2 ms
64 bytes from 10.0.0.2: icmp_seq=169 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=170 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=171 ttl=64 time=35.2 ms
64 bytes from 10.0.0.2: icmp_seq=174 ttl=64 time=35.3 ms
64 bytes from 10.0.0.2: icmp_seq=176 ttl=64 time=27.6 ms
64 bytes from 10.0.0.2: icmp_seq=177 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=178 ttl=64 time=32.4 ms
64 bytes from 10.0.0.2: icmp_seq=179 ttl=64 time=22.4 ms
64 bytes from 10.0.0.2: icmp_seq=183 ttl=64 time=30.2 ms
64 bytes from 10.0.0.2: icmp_seq=184 ttl=64 time=36.7 ms
64 bytes from 10.0.0.2: icmp_seq=185 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=186 ttl=64 time=22.5 ms
64 bytes from 10.0.0.2: icmp_seq=187 ttl=64 time=36.4 ms
64 bytes from 10.0.0.2: icmp_seq=188 ttl=64 time=35.0 ms
64 bytes from 10.0.0.2: icmp_seq=189 ttl=64 time=27.2 ms
64 bytes from 10.0.0.2: icmp_seq=190 ttl=64 time=30.2 ms
64 bytes from 10.0.0.2: icmp_seq=191 ttl=64 time=35.5 ms
64 bytes from 10.0.0.2: icmp_seq=192 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=193 ttl=64 time=34.9 ms
64 bytes from 10.0.0.2: icmp_seq=194 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=195 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=196 ttl=64 time=36.2 ms
64 bytes from 10.0.0.2: icmp_seq=198 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=199 ttl=64 time=36.8 ms
64 bytes from 10.0.0.2: icmp_seq=200 ttl=64 time=27.7 ms
64 bytes from 10.0.0.2: icmp_seq=202 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=204 ttl=64 time=27.5 ms
64 bytes from 10.0.0.2: icmp_seq=209 ttl=64 time=36.2 ms
64 bytes from 10.0.0.2: icmp_seq=211 ttl=64 time=25.2 ms
64 bytes from 10.0.0.2: icmp_seq=213 ttl=64 time=24.7 ms
64 bytes from 10.0.0.2: icmp_seq=214 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=215 ttl=64 time=34.9 ms
64 bytes from 10.0.0.2: icmp_seq=216 ttl=64 time=34.6 ms
64 bytes from 10.0.0.2: icmp_seq=218 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=219 ttl=64 time=32.2 ms
64 bytes from 10.0.0.2: icmp_seq=220 ttl=64 time=24.7 ms
64 bytes from 10.0.0.2: icmp_seq=221 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=222 ttl=64 time=29.1 ms
64 bytes from 10.0.0.2: icmp_seq=223 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=224 ttl=64 time=34.8 ms
64 bytes from 10.0.0.2: icmp_seq=226 ttl=64 time=24.3 ms
64 bytes from 10.0.0.2: icmp_seq=227 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=229 ttl=64 time=31.0 ms
64 bytes from 10.0.0.2: icmp_seq=233 ttl=64 time=34.5 ms
64 bytes from 10.0.0.2: icmp_seq=234 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=235 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=236 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=240 ttl=64 time=38.5 ms
64 bytes from 10.0.0.2: icmp_seq=241 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=242 ttl=64 time=34.4 ms
64 bytes from 10.0.0.2: icmp_seq=244 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=246 ttl=64 time=26.1 ms
64 bytes from 10.0.0.2: icmp_seq=247 ttl=64 time=35.0 ms
64 bytes from 10.0.0.2: icmp_seq=250 ttl=64 time=31.0 ms
64 bytes from 10.0.0.2: icmp_seq=251 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=253 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=257 ttl=64 time=29.5 ms
64 bytes from 10.0.0.2: icmp_seq=261 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=265 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=266 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=271 ttl=64 time=33.7 ms
64 bytes from 10.0.0.2: icmp_seq=275 ttl=64 time=35.4 ms
64 bytes from 10.0.0.2: icmp_seq=277 ttl=64 time=30.9 ms
64 bytes from 10.0.0.2: icmp_seq=279 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=280 ttl=64 time=37.0 ms
64 bytes from 10.0.0.2: icmp_seq=281 ttl=64 time=37.5 ms
64 bytes from 10.0.0.2: icmp_seq=282 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=285 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=288 ttl=64 time=29.2 ms
64 bytes from 10.0.0.2: icmp_seq=289 ttl=64 time=30.8 ms
64 bytes from 10.0.0.2: icmp_seq=291 ttl=64 time=36.6 ms
64 bytes from 10.0.0.2: icmp_seq=294 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=295 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=297 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=298 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=299 ttl=64 time=29.1 ms
64 bytes from 10.0.0.2: icmp_seq=301 ttl=64 time=24.8 ms
64 bytes from 10.0.0.2: icmp_seq=302 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=303 ttl=64 time=28.0 ms
64 bytes from 10.0.0.2: icmp_seq=307 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=309 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=311 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=316 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=324 ttl=64 time=31.9 ms
64 bytes from 10.0.0.2: icmp_seq=326 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=329 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=330 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=331 ttl=64 time=30.9 ms
64 bytes from 10.0.0.2: icmp_seq=332 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=333 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=334 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=335 ttl=64 time=37.2 ms
64 bytes from 10.0.0.2: icmp_seq=337 ttl=64 time=33.1 ms
64 bytes from 10.0.0.2: icmp_seq=339 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=340 ttl=64 time=34.9 ms
64 bytes from 10.0.0.2: icmp_seq=341 ttl=64 time=26.2 ms
64 bytes from 10.0.0.2: icmp_seq=344 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=348 ttl=64 time=35.6 ms
64 bytes from 10.0.0.2: icmp_seq=349 ttl=64 time=36.5 ms
64 bytes from 10.0.0.2: icmp_seq=350 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=351 ttl=64 time=37.1 ms
64 bytes from 10.0.0.2: icmp_seq=353 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=354 ttl=64 time=35.2 ms
64 bytes from 10.0.0.2: icmp_seq=356 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=357 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=359 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=360 ttl=64 time=34.9 ms
64 bytes from 10.0.0.2: icmp_seq=361 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=366 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=367 ttl=64 time=33.6 ms
64 bytes from 10.0.0.2: icmp_seq=368 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=372 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=373 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=375 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=378 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=379 ttl=64 time=26.8 ms
64 bytes from 10.0.0.2: icmp_seq=380 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=381 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=384 ttl=64 time=26.9 ms
64 bytes from 10.0.0.2: icmp_seq=388 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=389 ttl=64 time=33.1 ms
64 bytes from 10.0.0.2: icmp_seq=390 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=392 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=394 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=395 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=396 ttl=64 time=37.0 ms
64 bytes from 10.0.0.2: icmp_seq=398 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=399 ttl=64 time=28.8 ms
64 bytes from 10.0.0.2: icmp_seq=400 ttl=64 time=35.2 ms
64 bytes from 10.0.0.2: icmp_seq=402 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=403 ttl=64 time=34.2 ms
64 bytes from 10.0.0.2: icmp_seq=404 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=408 ttl=64 time=27.5 ms
64 bytes from 10.0.0.2: icmp_seq=409 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=410 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=411 ttl=64 time=36.3 ms
64 bytes from 10.0.0.2: icmp_seq=412 ttl=64 time=29.3 ms
64 bytes from 10.0.0.2: icmp_seq=413 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=414 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=418 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=420 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=421 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=422 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=426 ttl=64 time=35.2 ms
64 bytes from 10.0.0.2: icmp_seq=427 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=429 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=430 ttl=64 time=33.7 ms
64 bytes from 10.0.0.2: icmp_seq=431 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=432 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=433 ttl=64 time=36.7 ms
64 bytes from 10.0.0.2: icmp_seq=434 ttl=64 time=27.0 ms
64 bytes from 10.0.0.2: icmp_seq=436 ttl=64 time=28.6 ms
64 bytes from 10.0.0.2: icmp_seq=437 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=438 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=441 ttl=64 time=35.4 ms
64 bytes from 10.0.0.2: icmp_seq=442 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=443 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=444 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=446 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=448 ttl=64 time=30.9 ms
64 bytes from 10.0.0.2: icmp_seq=449 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=450 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=453 ttl=64 time=32.2 ms
64 bytes from 10.0.0.2: icmp_seq=454 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=459 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=460 ttl=64 time=32.5 ms
64 bytes from 10.0.0.2: icmp_seq=462 ttl=64 time=34.8 ms
64 bytes from 10.0.0.2: icmp_seq=465 ttl=64 time=33.4 ms
64 bytes from 10.0.0.2: icmp_seq=467 ttl=64 time=25.7 ms
64 bytes from 10.0.0.2: icmp_seq=469 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=471 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=473 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=475 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=476 ttl=64 time=39.2 ms
64 bytes from 10.0.0.2: icmp_seq=479 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=480 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=482 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=485 ttl=64 time=27.9 ms
64 bytes from 10.0.0.2: icmp_seq=486 ttl=64 time=32.5 ms
64 bytes from 10.0.0.2: icmp_seq=487 ttl=64 time=30.8 ms
64 bytes from 10.0.0.2: icmp_seq=488 ttl=64 time=27.6 ms
64 bytes from 10.0.0.2: icmp_seq=489 ttl=64 time=36.7 ms
64 bytes from 10.0.0.2: icmp_seq=490 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=492 ttl=64 time=28.4 ms
64 bytes from 10.0.0.2: icmp_seq=495 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=497 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=498 ttl=64 time=36.2 ms
64 bytes from 10.0.0.2: icmp_seq=499 ttl=64 time=33.8 ms
64 bytes from 10.0.0.2: icmp_seq=500 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=501 ttl=64 time=33.3 ms
64 bytes from 10.0.0.2: icmp_seq=504 ttl=64 time=26.2 ms
64 bytes from 10.0.0.2: icmp_seq=505 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=506 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=507 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=508 ttl=64 time=34.2 ms
64 bytes from 10.0.0.2: icmp_seq=510 ttl=64 time=29.1 ms
64 bytes from 10.0.0.2: icmp_seq=511 ttl=64 time=36.0 ms
64 bytes from 10.0.0.2: icmp_seq=512 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=513 ttl=64 time=34.5 ms
64 bytes from 10.0.0.2: icmp_seq=515 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=517 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=519 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=520 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=524 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=526 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=528 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=529 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=530 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=531 ttl=64 time=36.6 ms
64 bytes from 10.0.0.2: icmp_seq=532 ttl=64 time=37.8 ms
64 bytes from 10.0.0.2: icmp_seq=534 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=535 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=536 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=537 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=538 ttl=64 time=29.5 ms
64 bytes from 10.0.0.2: icmp_seq=540 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=542 ttl=64 time=25.5 ms
64 bytes from 10.0.0.2: icmp_seq=543 ttl=64 time=38.9 ms
64 bytes from 10.0.0.2: icmp_seq=545 ttl=64 time=39.2 ms
64 bytes from 10.0.0.2: icmp_seq=546 ttl=64 time=31.8 ms
64 bytes from 10.0.0.2: icmp_seq=547 ttl=64 time=31.9 ms
64 bytes from 10.0.0.2: icmp_seq=550 ttl=64 time=25.8 ms
64 bytes from 10.0.0.2: icmp_seq=552 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=553 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=554 ttl=64 time=33.8 ms
64 bytes from 10.0.0.2: icmp_seq=556 ttl=64 time=26.3 ms
64 bytes from 10.0.0.2: icmp_seq=558 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=560 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=563 ttl=64 time=27.0 ms
64 bytes from 10.0.0.2: icmp_seq=565 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=570 ttl=64 time=24.4 ms
64 bytes from 10.0.0.2: icmp_seq=571 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=572 ttl=64 time=35.5 ms
64 bytes from 10.0.0.2: icmp_seq=576 ttl=64 time=26.6 ms
64 bytes from 10.0.0.2: icmp_seq=578 ttl=64 time=27.0 ms
64 bytes from 10.0.0.2: icmp_seq=581 ttl=64 time=24.7 ms
64 bytes from 10.0.0.2: icmp_seq=587 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=588 ttl=64 time=36.4 ms
64 bytes from 10.0.0.2: icmp_seq=590 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=591 ttl=64 time=35.1 ms
64 bytes from 10.0.0.2: icmp_seq=592 ttl=64 time=30.9 ms
64 bytes from 10.0.0.2: icmp_seq=595 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=597 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=598 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=599 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=600 ttl=64 time=25.4 ms
64 bytes from 10.0.0.2: icmp_seq=601 ttl=64 time=18.9 ms
64 bytes from 10.0.0.2: icmp_seq=602 ttl=64 time=25.1 ms
64 bytes from 10.0.0.2: icmp_seq=603 ttl=64 time=0.407 ms
64 bytes from 10.0.0.2: icmp_seq=604 ttl=64 time=0.488 ms
64 bytes from 10.0.0.2: icmp_seq=605 ttl=64 time=0.424 ms
64 bytes from 10.0.0.2: icmp_seq=606 ttl=64 time=0.450 ms
64 bytes from 10.0.0.2: icmp_seq=607 ttl=64 time=0.423 ms
64 bytes from 10.0.0.2: icmp_seq=608 ttl=64 time=1.24 ms
64 bytes from 10.0.0.2: icmp_seq=609 ttl=64 time=1.18 ms
64 bytes from 10.0.0.2: icmp_seq=610 ttl=64 time=0.527 ms
64 bytes from 10.0.0.2: icmp_seq=611 ttl=64 time=5.36 ms
64 bytes from 10.0.0.2: icmp_seq=612 ttl=64 time=2.20 ms
64 bytes from 10.0.0.2: icmp_seq=613 ttl=64 time=84.4 ms
64 bytes from 10.0.0.2: icmp_seq=614 ttl=64 time=0.411 ms
64 bytes from 10.0.0.2: icmp_seq=615 ttl=64 time=0.490 ms
