PING 10.0.0.3 (10.0.0.3) 56(84) bytes of data.
64 bytes from 10.0.0.3: icmp_seq=232 ttl=64 time=0.210 ms
64 bytes from 10.0.0.3: icmp_seq=233 ttl=64 time=0.212 ms
64 bytes from 10.0.0.3: icmp_seq=234 ttl=64 time=1.07 ms
64 bytes from 10.0.0.3: icmp_seq=235 ttl=64 time=1.89 ms
64 bytes from 10.0.0.3: icmp_seq=236 ttl=64 time=0.919 ms
64 bytes from 10.0.0.3: icmp_seq=237 ttl=64 time=0.127 ms
64 bytes from 10.0.0.3: icmp_seq=238 ttl=64 time=0.546 ms
64 bytes from 10.0.0.3: icmp_seq=239 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=240 ttl=64 time=0.409 ms
64 bytes from 10.0.0.3: icmp_seq=241 ttl=64 time=1.47 ms
64 bytes from 10.0.0.3: icmp_seq=242 ttl=64 time=0.641 ms
64 bytes from 10.0.0.3: icmp_seq=243 ttl=64 time=1.47 ms
64 bytes from 10.0.0.3: icmp_seq=244 ttl=64 time=0.937 ms
64 bytes from 10.0.0.3: icmp_seq=245 ttl=64 time=0.954 ms
64 bytes from 10.0.0.3: icmp_seq=246 ttl=64 time=0.358 ms
64 bytes from 10.0.0.3: icmp_seq=247 ttl=64 time=1.19 ms
64 bytes from 10.0.0.3: icmp_seq=248 ttl=64 time=0.979 ms
64 bytes from 10.0.0.3: icmp_seq=249 ttl=64 time=0.817 ms
64 bytes from 10.0.0.3: icmp_seq=250 ttl=64 time=0.854 ms
64 bytes from 10.0.0.3: icmp_seq=251 ttl=64 time=2.81 ms
64 bytes from 10.0.0.3: icmp_seq=252 ttl=64 time=0.388 ms
64 bytes from 10.0.0.3: icmp_seq=253 ttl=64 time=0.226 ms
64 bytes from 10.0.0.3: icmp_seq=254 ttl=64 time=0.215 ms
64 bytes from 10.0.0.3: icmp_seq=255 ttl=64 time=0.578 ms
64 bytes from 10.0.0.3: icmp_seq=256 ttl=64 time=0.152 ms
64 bytes from 10.0.0.3: icmp_seq=257 ttl=64 time=0.132 ms
64 bytes from 10.0.0.3: icmp_seq=258 ttl=64 time=0.187 ms
64 bytes from 10.0.0.3: icmp_seq=259 ttl=64 time=0.142 ms
64 bytes from 10.0.0.3: icmp_seq=260 ttl=64 time=0.139 ms
64 bytes from 10.0.0.3: icmp_seq=261 ttl=64 time=0.188 ms
64 bytes from 10.0.0.3: icmp_seq=262 ttl=64 time=0.213 ms
64 bytes from 10.0.0.3: icmp_seq=263 ttl=64 time=0.131 ms
64 bytes from 10.0.0.3: icmp_seq=264 ttl=64 time=0.218 ms
64 bytes from 10.0.0.3: icmp_seq=265 ttl=64 time=0.220 ms
64 bytes from 10.0.0.3: icmp_seq=266 ttl=64 time=0.143 ms
64 bytes from 10.0.0.3: icmp_seq=267 ttl=64 time=0.168 ms
64 bytes from 10.0.0.3: icmp_seq=268 ttl=64 time=0.254 ms
64 bytes from 10.0.0.3: icmp_seq=269 ttl=64 time=0.187 ms
64 bytes from 10.0.0.3: icmp_seq=270 ttl=64 time=0.254 ms
64 bytes from 10.0.0.3: icmp_seq=271 ttl=64 time=0.257 ms
64 bytes from 10.0.0.3: icmp_seq=272 ttl=64 time=0.174 ms
64 bytes from 10.0.0.3: icmp_seq=273 ttl=64 time=0.145 ms
64 bytes from 10.0.0.3: icmp_seq=274 ttl=64 time=0.174 ms
64 bytes from 10.0.0.3: icmp_seq=275 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=276 ttl=64 time=0.127 ms
64 bytes from 10.0.0.3: icmp_seq=277 ttl=64 time=0.213 ms
64 bytes from 10.0.0.3: icmp_seq=278 ttl=64 time=0.168 ms
64 bytes from 10.0.0.3: icmp_seq=279 ttl=64 time=2.73 ms
64 bytes from 10.0.0.3: icmp_seq=280 ttl=64 time=0.135 ms
64 bytes from 10.0.0.3: icmp_seq=281 ttl=64 time=0.137 ms
64 bytes from 10.0.0.3: icmp_seq=282 ttl=64 time=0.163 ms
64 bytes from 10.0.0.3: icmp_seq=283 ttl=64 time=0.140 ms
64 bytes from 10.0.0.3: icmp_seq=284 ttl=64 time=0.205 ms
64 bytes from 10.0.0.3: icmp_seq=285 ttl=64 time=0.193 ms
64 bytes from 10.0.0.3: icmp_seq=286 ttl=64 time=0.217 ms
64 bytes from 10.0.0.3: icmp_seq=287 ttl=64 time=0.149 ms
64 bytes from 10.0.0.3: icmp_seq=288 ttl=64 time=0.279 ms
64 bytes from 10.0.0.3: icmp_seq=289 ttl=64 time=0.149 ms
64 bytes from 10.0.0.3: icmp_seq=290 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=291 ttl=64 time=0.260 ms
64 bytes from 10.0.0.3: icmp_seq=292 ttl=64 time=0.305 ms
64 bytes from 10.0.0.3: icmp_seq=293 ttl=64 time=0.187 ms
64 bytes from 10.0.0.3: icmp_seq=294 ttl=64 time=0.251 ms
64 bytes from 10.0.0.3: icmp_seq=295 ttl=64 time=0.146 ms
64 bytes from 10.0.0.3: icmp_seq=296 ttl=64 time=0.158 ms
64 bytes from 10.0.0.3: icmp_seq=297 ttl=64 time=0.181 ms
64 bytes from 10.0.0.3: icmp_seq=298 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=299 ttl=64 time=0.161 ms
64 bytes from 10.0.0.3: icmp_seq=300 ttl=64 time=0.144 ms
64 bytes from 10.0.0.3: icmp_seq=301 ttl=64 time=0.176 ms
64 bytes from 10.0.0.3: icmp_seq=302 ttl=64 time=0.135 ms
64 bytes from 10.0.0.3: icmp_seq=303 ttl=64 time=0.161 ms
64 bytes from 10.0.0.3: icmp_seq=304 ttl=64 time=0.189 ms
64 bytes from 10.0.0.3: icmp_seq=305 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=306 ttl=64 time=0.167 ms
64 bytes from 10.0.0.3: icmp_seq=307 ttl=64 time=0.389 ms
64 bytes from 10.0.0.3: icmp_seq=308 ttl=64 time=1.87 ms
64 bytes from 10.0.0.3: icmp_seq=309 ttl=64 time=0.143 ms
64 bytes from 10.0.0.3: icmp_seq=310 ttl=64 time=0.269 ms
64 bytes from 10.0.0.3: icmp_seq=311 ttl=64 time=0.185 ms
64 bytes from 10.0.0.3: icmp_seq=312 ttl=64 time=0.257 ms
64 bytes from 10.0.0.3: icmp_seq=313 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=314 ttl=64 time=0.226 ms
64 bytes from 10.0.0.3: icmp_seq=315 ttl=64 time=0.646 ms
64 bytes from 10.0.0.3: icmp_seq=316 ttl=64 time=0.532 ms
64 bytes from 10.0.0.3: icmp_seq=317 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=318 ttl=64 time=0.287 ms
64 bytes from 10.0.0.3: icmp_seq=319 ttl=64 time=0.139 ms
64 bytes from 10.0.0.3: icmp_seq=320 ttl=64 time=0.149 ms
64 bytes from 10.0.0.3: icmp_seq=321 ttl=64 time=0.222 ms
64 bytes from 10.0.0.3: icmp_seq=322 ttl=64 time=0.426 ms
64 bytes from 10.0.0.3: icmp_seq=323 ttl=64 time=0.168 ms
64 bytes from 10.0.0.3: icmp_seq=324 ttl=64 time=0.667 ms
64 bytes from 10.0.0.3: icmp_seq=325 ttl=64 time=0.312 ms
64 bytes from 10.0.0.3: icmp_seq=326 ttl=64 time=0.263 ms
64 bytes from 10.0.0.3: icmp_seq=327 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=328 ttl=64 time=0.519 ms
