1614311446.950210,1
1614311447.053605,0
1614311447.157353,0
1614311447.262006,0
1614311447.369158,0
1614311447.474043,0
1614311447.579031,1
1614311447.682686,1
1614311447.786811,1
1614311447.890600,1
1614311447.994807,0
1614311448.098519,0
1614311448.202452,1
1614311448.305757,1
1614311448.410450,1
1614311448.514020,1
1614311448.627270,0
1614311448.731479,0
1614311448.835164,1
1614311448.939789,0
1614311449.044039,0
1614311449.147309,0
1614311449.251271,0
1614311449.355220,1
1614311449.461927,0
1614311449.565233,1
1614311449.669047,0
1614311449.778503,1
1614311449.882549,1
1614311449.985795,1
1614311450.091994,1
1614311450.196797,1
1614311450.300968,1
1614311450.405003,1
1614311450.510186,1
1614311450.613857,1
1614311450.718066,1
1614311450.821980,1
1614311450.926653,1
1614311451.030075,1
1614311451.134009,1
1614311451.237782,1
1614311451.342944,1
1614311451.447361,1
1614311451.552596,1
1614311451.656030,1
1614311451.760930,1
1614311451.865363,1
1614311451.969245,1
1614311452.072912,1
1614311452.176934,1
1614311452.280698,1
1614311452.384913,1
1614311452.489172,2
1614311452.593642,1
1614311452.697577,1
1614311452.801457,1
1614311452.905049,1
1614311453.009426,1
1614311453.113324,1
1614311453.217318,1
1614311453.321644,1
1614311453.425914,1
1614311453.529814,1
1614311453.633485,2
1614311453.737495,1
1614311453.841808,1
1614311453.946249,1
1614311454.050160,1
1614311454.153803,1
1614311454.257730,1
1614311454.362676,1
1614311454.468704,1
1614311454.573135,1
1614311454.681214,1
1614311454.784948,1
1614311454.889904,1
1614311454.994416,1
1614311455.098307,1
1614311455.203226,1
1614311455.309403,1
1614311455.414334,1
1614311455.520255,1
1614311455.627235,2
1614311455.731589,1
1614311455.835832,1
1614311455.939716,2
1614311456.044860,1
1614311456.151965,1
1614311456.260736,1
1614311456.367313,1
1614311456.473057,1
1614311456.578726,1
1614311456.684204,1
1614311456.789291,1
1614311456.894881,1
1614311456.998928,1
1614311457.102994,1
1614311457.207056,1
1614311457.311635,1
1614311457.415395,1
1614311457.519705,1
1614311457.623267,1
1614311457.729378,1
1614311457.833349,1
1614311457.936879,1
1614311458.040989,1
1614311458.145276,1
1614311458.249593,1
1614311458.353525,1
1614311458.457608,1
1614311458.562007,1
1614311458.665922,1
1614311458.770697,1
1614311458.874471,1
1614311458.978612,1
1614311459.082639,1
1614311459.186754,1
1614311459.291209,1
1614311459.395468,1
1614311459.499352,1
1614311459.604217,1
1614311459.709936,1
1614311459.814322,1
1614311459.918372,1
1614311460.022461,1
1614311460.126825,1
1614311460.231744,1
1614311460.335681,1
1614311460.445129,1
1614311460.549410,1
1614311460.653435,1
1614311460.757082,1
1614311460.861288,1
1614311460.965037,1
1614311461.069206,1
1614311461.173550,1
1614311461.279008,2
1614311461.383208,2
1614311461.487620,1
1614311461.595485,1
1614311461.699577,1
1614311461.804425,1
1614311461.908242,1
1614311462.012893,1
1614311462.116577,1
1614311462.220351,2
1614311462.324722,1
1614311462.430259,1
1614311462.534276,1
1614311462.638540,1
1614311462.742584,1
1614311462.846190,1
1614311462.950439,2
1614311463.054136,1
1614311463.159218,1
1614311463.263341,1
1614311463.367059,1
1614311463.472164,1
1614311463.576935,1
1614311463.685234,1
1614311463.789302,1
1614311463.893724,1
1614311463.997576,1
1614311464.101640,1
1614311464.207236,1
1614311464.312004,1
1614311464.415946,1
1614311464.520055,1
1614311464.624302,1
1614311464.728432,1
1614311464.832236,1
1614311464.937283,1
1614311465.042407,1
1614311465.147213,1
1614311465.251051,1
1614311465.354807,1
1614311465.460660,2
1614311465.564399,1
1614311465.670172,1
1614311465.775689,1
1614311465.879497,1
1614311465.984954,1
1614311466.091372,1
1614311466.196512,1
1614311466.305413,1
1614311466.410332,1
1614311466.514482,1
1614311466.619296,1
1614311466.723173,1
1614311466.827144,1
1614311466.930717,1
1614311467.034541,1
1614311467.138564,1
1614311467.243444,1
1614311467.347422,1
1614311467.451651,2
1614311467.555231,2
1614311467.659681,2
1614311467.763668,1
1614311467.867658,1
1614311467.975561,2
1614311468.080091,2
1614311468.183613,2
1614311468.287929,1
1614311468.392847,2
1614311468.497823,2
1614311468.602196,1
1614311468.706098,1
1614311468.811390,1
1614311468.915098,1
1614311469.021167,1
1614311469.125293,1
1614311469.230307,1
1614311469.334393,1
1614311469.440613,1
1614311469.544480,1
1614311469.648623,1
1614311469.752767,1
1614311469.856447,1
1614311469.960984,1
1614311470.066074,1
1614311470.170848,1
1614311470.274621,1
1614311470.378927,1
1614311470.482879,2
1614311470.586734,2
1614311470.690721,1
1614311470.794898,2
1614311470.898829,2
1614311471.002446,2
1614311471.106839,1
1614311471.211376,1
1614311471.315017,2
1614311471.419812,1
1614311471.524207,1
1614311471.629143,1
1614311471.732686,1
1614311471.836061,1
1614311471.939959,1
1614311472.044195,1
1614311472.147445,1
1614311472.251011,1
1614311472.354826,1
1614311472.459345,1
1614311472.563121,1
1614311472.667467,1
1614311472.776814,1
1614311472.884382,1
1614311472.993248,1
1614311473.103318,0
1614311473.209318,1
1614311473.315137,1
1614311473.418612,0
1614311473.522028,1
1614311473.627498,1
1614311473.732355,2
1614311473.835671,1
1614311473.939360,1
1614311474.044295,1
1614311474.148412,1
1614311474.252612,1
1614311474.356239,1
1614311474.461557,1
1614311474.566159,2
1614311474.670046,1
1614311474.773496,1
1614311474.877301,1
1614311474.980875,1
1614311475.085177,1
1614311475.191138,1
1614311475.295706,1
1614311475.399301,1
1614311475.503771,1
1614311475.607909,1
1614311475.712784,1
1614311475.816480,1
1614311475.920937,1
1614311476.025246,1
1614311476.132953,1
1614311476.240678,1
1614311476.350217,1
1614311476.457046,1
1614311476.561622,1
1614311476.665500,1
1614311476.768945,1
1614311476.872482,1
1614311476.975837,1
1614311477.080026,1
1614311477.188200,1
1614311477.296513,1
1614311477.400406,1
1614311477.504728,1
1614311477.609181,1
1614311477.714630,1
1614311477.818577,1
1614311477.923165,1
1614311478.028007,1
1614311478.132045,1
1614311478.236528,1
1614311478.342603,1
1614311478.447058,1
1614311478.552013,1
1614311478.656166,1
1614311478.760508,1
1614311478.864512,1
1614311478.969472,2
1614311479.073690,1
1614311479.185343,1
1614311479.290869,1
1614311479.396931,1
1614311479.508618,1
1614311479.613487,1
1614311479.717552,1
1614311479.821649,1
1614311479.927076,1
1614311480.031443,1
1614311480.135654,1
1614311480.239913,1
1614311480.346014,1
1614311480.451090,1
1614311480.556489,1
1614311480.661654,0
1614311480.765459,1
1614311480.869354,1
1614311480.972999,1
1614311481.078709,1
1614311481.183123,1
1614311481.286979,1
1614311481.390412,1
1614311481.494773,1
1614311481.598299,1
1614311481.708535,1
1614311481.818553,1
1614311481.923565,1
1614311482.029113,1
1614311482.134122,1
1614311482.239148,1
1614311482.345753,1
1614311482.450756,1
1614311482.556640,1
1614311482.662216,1
1614311482.767600,1
1614311482.872904,1
1614311482.978345,1
1614311483.083884,1
1614311483.189468,1
1614311483.303313,1
1614311483.408475,1
1614311483.514023,1
1614311483.619659,1
1614311483.725012,1
1614311483.833079,1
1614311483.939598,1
1614311484.046687,1
1614311484.152169,1
1614311484.258147,1
1614311484.364100,1
1614311484.471453,1
1614311484.575216,1
1614311484.679580,2
1614311484.782936,2
1614311484.887778,1
1614311484.991687,0
1614311485.096246,1
1614311485.200323,1
1614311485.304995,1
1614311485.408489,1
1614311485.512612,1
1614311485.616121,1
1614311485.720863,1
1614311485.824223,1
1614311485.929567,1
1614311486.033293,1
1614311486.138531,1
1614311486.242125,1
1614311486.348124,1
1614311486.451805,1
1614311486.559857,1
1614311486.667171,1
1614311486.773724,1
1614311486.878477,1
1614311486.982573,1
1614311487.086763,1
1614311487.195113,2
1614311487.303068,1
1614311487.406919,1
1614311487.511573,1
1614311487.616711,1
1614311487.720645,1
1614311487.827074,2
1614311487.931082,1
1614311488.045401,1
1614311488.149842,1
1614311488.254681,1
1614311488.359485,1
1614311488.465808,1
1614311488.571331,1
1614311488.675840,1
1614311488.780129,1
1614311488.884280,1
1614311488.988275,1
1614311489.091956,2
1614311489.202395,1
1614311489.310477,1
1614311489.414072,1
1614311489.518546,1
1614311489.622747,1
1614311489.736009,1
1614311489.841336,1
1614311489.948060,0
1614311490.055040,0
1614311490.158938,0
1614311490.263408,1
1614311490.367572,1
1614311490.471451,0
1614311490.577034,1
1614311490.680913,1
1614311490.784616,0
1614311490.888721,1
1614311490.992298,1
1614311491.096471,1
1614311491.200778,1
1614311491.304220,1
1614311491.408533,1
1614311491.513035,0
1614311491.617359,0
1614311491.722266,1
1614311491.825993,1
1614311491.930795,1
1614311492.034389,1
1614311492.137713,0
1614311492.242483,1
1614311492.346896,1
1614311492.450909,1
1614311492.554939,1
1614311492.658532,0
1614311492.762384,1
1614311492.866283,1
1614311492.969833,1
1614311493.073800,1
1614311493.178784,1
1614311493.282850,1
1614311493.386141,1
1614311493.490057,1
1614311493.595423,0
1614311493.700850,0
1614311493.820180,1
1614311493.924462,1
1614311494.030561,2
1614311494.134449,2
1614311494.239038,2
1614311494.345551,2
1614311494.454674,1
1614311494.559575,1
1614311494.664488,1
1614311494.769492,1
1614311494.873817,1
1614311494.978929,1
1614311495.082770,1
1614311495.192720,1
1614311495.303086,1
1614311495.413613,1
1614311495.521719,1
1614311495.631899,2
1614311495.740617,1
1614311495.845642,1
1614311495.950341,1
1614311496.054454,1
1614311496.158522,1
1614311496.264340,1
1614311496.368323,1
1614311496.472531,1
1614311496.578003,1
1614311496.682615,1
1614311496.786956,1
1614311496.892172,1
1614311497.003193,1
1614311497.114771,1
1614311497.220896,1
1614311497.329499,1
1614311497.432980,1
1614311497.536604,1
1614311497.640350,1
1614311497.745504,1
1614311497.848863,1
1614311497.954364,1
1614311498.058925,1
1614311498.165165,1
1614311498.269045,1
1614311498.373360,1
1614311498.478026,1
1614311498.582496,1
1614311498.686385,1
1614311498.790241,2
1614311498.894461,1
1614311498.998157,1
1614311499.101890,1
1614311499.206066,2
1614311499.311682,1
1614311499.415334,1
1614311499.518688,1
1614311499.622750,1
1614311499.726345,1
1614311499.832046,1
1614311499.935597,1
1614311500.045967,1
1614311500.155121,1
1614311500.266269,1
1614311500.369898,1
1614311500.474001,1
1614311500.578686,1
1614311500.682137,1
1614311500.785532,1
1614311500.889251,1
1614311500.993470,1
1614311501.109860,1
1614311501.215715,1
1614311501.322075,1
1614311501.427367,1
1614311501.532261,1
1614311501.635905,2
1614311501.739933,1
1614311501.843481,1
1614311501.948081,1
1614311502.052589,1
1614311502.157329,1
1614311502.261521,1
1614311502.365455,1
1614311502.471093,1
1614311502.576285,1
1614311502.681610,1
1614311502.786081,1
1614311502.889529,1
1614311502.994914,1
1614311503.099601,1
1614311503.204388,1
1614311503.309589,1
1614311503.421065,1
1614311503.527135,2
1614311503.631097,1
1614311503.735792,1
1614311503.840614,1
1614311503.945450,0
1614311504.050038,1
1614311504.154164,1
1614311504.266667,1
1614311504.372541,1
1614311504.477773,1
1614311504.582296,1
1614311504.686528,1
1614311504.789836,1
1614311504.893662,1
1614311504.997698,1
1614311505.106017,2
1614311505.216687,1
1614311505.324607,1
1614311505.434799,1
1614311505.538922,1
1614311505.650457,1
1614311505.758555,1
1614311505.867529,1
1614311505.975895,1
1614311506.081339,1
1614311506.185206,1
1614311506.290631,1
1614311506.397397,1
1614311506.502734,1
1614311506.609178,1
1614311506.713630,1
1614311506.817793,1
1614311506.922028,2
1614311507.025815,1
1614311507.129942,1
1614311507.234579,1
1614311507.338463,1
1614311507.444753,1
1614311507.548228,1
1614311507.655453,1
1614311507.764506,1
1614311507.869409,1
1614311507.974538,1
1614311508.078467,1
1614311508.187441,0
1614311508.299061,0
1614311508.408495,0
1614311508.519723,0
1614311508.630322,0
1614311508.739522,0
1614311508.848817,0
1614311508.957264,0
1614311509.062109,0
1614311509.174194,0
1614311509.283156,0
1614311509.388267,0
1614311509.492239,0
1614311509.597069,0
1614311509.701466,0
1614311509.805705,0
1614311509.919594,0
1614311510.033303,0
1614311510.145575,0
1614311510.257495,0
1614311510.371710,0
1614311510.479405,0
1614311510.592465,0
1614311510.705687,0
1614311510.821961,0
1614311510.935647,0
1614311511.047532,0
1614311511.160703,0
1614311511.274330,0
1614311511.380721,0
1614311511.488176,0
1614311511.592111,0
1614311511.713609,0
1614311511.828227,0
1614311511.944295,0
1614311512.050971,0
1614311512.158313,0
1614311512.265893,0
1614311512.375509,0
1614311512.491313,0
1614311512.598802,0
1614311512.705487,0
1614311512.810706,0
1614311512.915254,0
1614311513.022394,0
