PING 10.0.0.3 (10.0.0.3) 56(84) bytes of data.
64 bytes from 10.0.0.3: icmp_seq=432 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=433 ttl=64 time=0.207 ms
64 bytes from 10.0.0.3: icmp_seq=434 ttl=64 time=0.234 ms
64 bytes from 10.0.0.3: icmp_seq=435 ttl=64 time=0.226 ms
64 bytes from 10.0.0.3: icmp_seq=436 ttl=64 time=0.227 ms
64 bytes from 10.0.0.3: icmp_seq=437 ttl=64 time=0.266 ms
64 bytes from 10.0.0.3: icmp_seq=438 ttl=64 time=0.241 ms
64 bytes from 10.0.0.3: icmp_seq=439 ttl=64 time=0.410 ms
64 bytes from 10.0.0.3: icmp_seq=440 ttl=64 time=0.268 ms
64 bytes from 10.0.0.3: icmp_seq=441 ttl=64 time=0.154 ms
64 bytes from 10.0.0.3: icmp_seq=442 ttl=64 time=1.36 ms
64 bytes from 10.0.0.3: icmp_seq=443 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=444 ttl=64 time=0.179 ms
64 bytes from 10.0.0.3: icmp_seq=445 ttl=64 time=0.231 ms
64 bytes from 10.0.0.3: icmp_seq=446 ttl=64 time=0.241 ms
64 bytes from 10.0.0.3: icmp_seq=447 ttl=64 time=0.332 ms
64 bytes from 10.0.0.3: icmp_seq=448 ttl=64 time=0.199 ms
64 bytes from 10.0.0.3: icmp_seq=449 ttl=64 time=0.243 ms
64 bytes from 10.0.0.3: icmp_seq=450 ttl=64 time=0.363 ms
64 bytes from 10.0.0.3: icmp_seq=451 ttl=64 time=0.303 ms
64 bytes from 10.0.0.3: icmp_seq=452 ttl=64 time=0.156 ms
64 bytes from 10.0.0.3: icmp_seq=453 ttl=64 time=0.195 ms
64 bytes from 10.0.0.3: icmp_seq=454 ttl=64 time=0.345 ms
64 bytes from 10.0.0.3: icmp_seq=455 ttl=64 time=0.452 ms
64 bytes from 10.0.0.3: icmp_seq=456 ttl=64 time=0.247 ms
64 bytes from 10.0.0.3: icmp_seq=457 ttl=64 time=0.716 ms
64 bytes from 10.0.0.3: icmp_seq=458 ttl=64 time=0.226 ms
64 bytes from 10.0.0.3: icmp_seq=459 ttl=64 time=0.362 ms
64 bytes from 10.0.0.3: icmp_seq=460 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=461 ttl=64 time=2.75 ms
64 bytes from 10.0.0.3: icmp_seq=462 ttl=64 time=0.204 ms
64 bytes from 10.0.0.3: icmp_seq=463 ttl=64 time=0.500 ms
64 bytes from 10.0.0.3: icmp_seq=464 ttl=64 time=0.271 ms
64 bytes from 10.0.0.3: icmp_seq=465 ttl=64 time=0.616 ms
64 bytes from 10.0.0.3: icmp_seq=466 ttl=64 time=0.345 ms
64 bytes from 10.0.0.3: icmp_seq=467 ttl=64 time=0.204 ms
64 bytes from 10.0.0.3: icmp_seq=468 ttl=64 time=0.298 ms
64 bytes from 10.0.0.3: icmp_seq=469 ttl=64 time=0.236 ms
64 bytes from 10.0.0.3: icmp_seq=470 ttl=64 time=0.225 ms
64 bytes from 10.0.0.3: icmp_seq=471 ttl=64 time=0.307 ms
64 bytes from 10.0.0.3: icmp_seq=472 ttl=64 time=0.323 ms
64 bytes from 10.0.0.3: icmp_seq=473 ttl=64 time=0.211 ms
64 bytes from 10.0.0.3: icmp_seq=474 ttl=64 time=0.387 ms
64 bytes from 10.0.0.3: icmp_seq=475 ttl=64 time=0.381 ms
64 bytes from 10.0.0.3: icmp_seq=476 ttl=64 time=0.648 ms
64 bytes from 10.0.0.3: icmp_seq=477 ttl=64 time=0.476 ms
64 bytes from 10.0.0.3: icmp_seq=478 ttl=64 time=0.402 ms
64 bytes from 10.0.0.3: icmp_seq=479 ttl=64 time=2.80 ms
64 bytes from 10.0.0.3: icmp_seq=480 ttl=64 time=0.393 ms
64 bytes from 10.0.0.3: icmp_seq=481 ttl=64 time=0.443 ms
64 bytes from 10.0.0.3: icmp_seq=482 ttl=64 time=0.677 ms
64 bytes from 10.0.0.3: icmp_seq=483 ttl=64 time=0.855 ms
64 bytes from 10.0.0.3: icmp_seq=484 ttl=64 time=0.194 ms
64 bytes from 10.0.0.3: icmp_seq=485 ttl=64 time=0.272 ms
64 bytes from 10.0.0.3: icmp_seq=486 ttl=64 time=0.203 ms
64 bytes from 10.0.0.3: icmp_seq=487 ttl=64 time=0.202 ms
64 bytes from 10.0.0.3: icmp_seq=488 ttl=64 time=0.352 ms
64 bytes from 10.0.0.3: icmp_seq=489 ttl=64 time=0.873 ms
64 bytes from 10.0.0.3: icmp_seq=490 ttl=64 time=0.637 ms
64 bytes from 10.0.0.3: icmp_seq=491 ttl=64 time=0.522 ms
64 bytes from 10.0.0.3: icmp_seq=492 ttl=64 time=0.282 ms
64 bytes from 10.0.0.3: icmp_seq=493 ttl=64 time=0.169 ms
64 bytes from 10.0.0.3: icmp_seq=494 ttl=64 time=0.218 ms
64 bytes from 10.0.0.3: icmp_seq=495 ttl=64 time=0.205 ms
64 bytes from 10.0.0.3: icmp_seq=496 ttl=64 time=0.477 ms
64 bytes from 10.0.0.3: icmp_seq=497 ttl=64 time=0.262 ms
64 bytes from 10.0.0.3: icmp_seq=498 ttl=64 time=0.295 ms
64 bytes from 10.0.0.3: icmp_seq=499 ttl=64 time=0.198 ms
64 bytes from 10.0.0.3: icmp_seq=500 ttl=64 time=0.213 ms
64 bytes from 10.0.0.3: icmp_seq=501 ttl=64 time=0.291 ms
64 bytes from 10.0.0.3: icmp_seq=502 ttl=64 time=0.209 ms
64 bytes from 10.0.0.3: icmp_seq=503 ttl=64 time=0.182 ms
64 bytes from 10.0.0.3: icmp_seq=504 ttl=64 time=0.387 ms
64 bytes from 10.0.0.3: icmp_seq=505 ttl=64 time=0.219 ms
64 bytes from 10.0.0.3: icmp_seq=506 ttl=64 time=0.318 ms
64 bytes from 10.0.0.3: icmp_seq=507 ttl=64 time=0.294 ms
64 bytes from 10.0.0.3: icmp_seq=508 ttl=64 time=0.307 ms
64 bytes from 10.0.0.3: icmp_seq=509 ttl=64 time=0.673 ms
64 bytes from 10.0.0.3: icmp_seq=510 ttl=64 time=0.484 ms
64 bytes from 10.0.0.3: icmp_seq=511 ttl=64 time=0.399 ms
64 bytes from 10.0.0.3: icmp_seq=512 ttl=64 time=0.356 ms
64 bytes from 10.0.0.3: icmp_seq=513 ttl=64 time=0.202 ms
64 bytes from 10.0.0.3: icmp_seq=514 ttl=64 time=0.540 ms
64 bytes from 10.0.0.3: icmp_seq=515 ttl=64 time=0.744 ms
64 bytes from 10.0.0.3: icmp_seq=516 ttl=64 time=0.341 ms
64 bytes from 10.0.0.3: icmp_seq=517 ttl=64 time=0.290 ms
64 bytes from 10.0.0.3: icmp_seq=518 ttl=64 time=0.249 ms
64 bytes from 10.0.0.3: icmp_seq=519 ttl=64 time=0.263 ms
64 bytes from 10.0.0.3: icmp_seq=520 ttl=64 time=0.372 ms
64 bytes from 10.0.0.3: icmp_seq=521 ttl=64 time=0.286 ms
64 bytes from 10.0.0.3: icmp_seq=522 ttl=64 time=0.172 ms
64 bytes from 10.0.0.3: icmp_seq=523 ttl=64 time=0.409 ms
64 bytes from 10.0.0.3: icmp_seq=524 ttl=64 time=0.450 ms
64 bytes from 10.0.0.3: icmp_seq=525 ttl=64 time=0.507 ms
64 bytes from 10.0.0.3: icmp_seq=526 ttl=64 time=0.230 ms
64 bytes from 10.0.0.3: icmp_seq=527 ttl=64 time=0.276 ms
64 bytes from 10.0.0.3: icmp_seq=528 ttl=64 time=0.209 ms
64 bytes from 10.0.0.3: icmp_seq=529 ttl=64 time=0.372 ms
64 bytes from 10.0.0.3: icmp_seq=530 ttl=64 time=0.290 ms
64 bytes from 10.0.0.3: icmp_seq=531 ttl=64 time=0.255 ms
64 bytes from 10.0.0.3: icmp_seq=532 ttl=64 time=0.479 ms
64 bytes from 10.0.0.3: icmp_seq=533 ttl=64 time=0.425 ms
64 bytes from 10.0.0.3: icmp_seq=534 ttl=64 time=0.229 ms
64 bytes from 10.0.0.3: icmp_seq=535 ttl=64 time=0.344 ms
64 bytes from 10.0.0.3: icmp_seq=536 ttl=64 time=0.241 ms
64 bytes from 10.0.0.3: icmp_seq=537 ttl=64 time=0.296 ms
64 bytes from 10.0.0.3: icmp_seq=538 ttl=64 time=0.307 ms
64 bytes from 10.0.0.3: icmp_seq=539 ttl=64 time=0.207 ms
64 bytes from 10.0.0.3: icmp_seq=540 ttl=64 time=0.382 ms
64 bytes from 10.0.0.3: icmp_seq=541 ttl=64 time=0.297 ms
64 bytes from 10.0.0.3: icmp_seq=542 ttl=64 time=2.25 ms
64 bytes from 10.0.0.3: icmp_seq=543 ttl=64 time=0.311 ms
64 bytes from 10.0.0.3: icmp_seq=544 ttl=64 time=0.316 ms
64 bytes from 10.0.0.3: icmp_seq=545 ttl=64 time=0.242 ms
64 bytes from 10.0.0.3: icmp_seq=546 ttl=64 time=0.201 ms
64 bytes from 10.0.0.3: icmp_seq=547 ttl=64 time=0.814 ms
64 bytes from 10.0.0.3: icmp_seq=548 ttl=64 time=0.604 ms
64 bytes from 10.0.0.3: icmp_seq=549 ttl=64 time=0.358 ms
64 bytes from 10.0.0.3: icmp_seq=550 ttl=64 time=0.352 ms
64 bytes from 10.0.0.3: icmp_seq=551 ttl=64 time=0.254 ms
64 bytes from 10.0.0.3: icmp_seq=552 ttl=64 time=0.372 ms
64 bytes from 10.0.0.3: icmp_seq=553 ttl=64 time=0.366 ms
64 bytes from 10.0.0.3: icmp_seq=554 ttl=64 time=0.350 ms
64 bytes from 10.0.0.3: icmp_seq=555 ttl=64 time=0.256 ms
64 bytes from 10.0.0.3: icmp_seq=556 ttl=64 time=0.509 ms
64 bytes from 10.0.0.3: icmp_seq=557 ttl=64 time=0.221 ms
64 bytes from 10.0.0.3: icmp_seq=558 ttl=64 time=0.742 ms
64 bytes from 10.0.0.3: icmp_seq=559 ttl=64 time=0.181 ms
64 bytes from 10.0.0.3: icmp_seq=560 ttl=64 time=1.02 ms
64 bytes from 10.0.0.3: icmp_seq=561 ttl=64 time=0.322 ms
64 bytes from 10.0.0.3: icmp_seq=562 ttl=64 time=0.235 ms
64 bytes from 10.0.0.3: icmp_seq=563 ttl=64 time=0.431 ms
64 bytes from 10.0.0.3: icmp_seq=564 ttl=64 time=0.224 ms
64 bytes from 10.0.0.3: icmp_seq=565 ttl=64 time=1.71 ms
64 bytes from 10.0.0.3: icmp_seq=566 ttl=64 time=0.357 ms
64 bytes from 10.0.0.3: icmp_seq=567 ttl=64 time=0.300 ms
64 bytes from 10.0.0.3: icmp_seq=568 ttl=64 time=0.182 ms
64 bytes from 10.0.0.3: icmp_seq=569 ttl=64 time=0.184 ms
64 bytes from 10.0.0.3: icmp_seq=570 ttl=64 time=0.788 ms
64 bytes from 10.0.0.3: icmp_seq=571 ttl=64 time=0.857 ms
64 bytes from 10.0.0.3: icmp_seq=572 ttl=64 time=0.190 ms
64 bytes from 10.0.0.3: icmp_seq=573 ttl=64 time=0.198 ms
64 bytes from 10.0.0.3: icmp_seq=574 ttl=64 time=0.312 ms
64 bytes from 10.0.0.3: icmp_seq=575 ttl=64 time=0.210 ms
64 bytes from 10.0.0.3: icmp_seq=576 ttl=64 time=0.215 ms
64 bytes from 10.0.0.3: icmp_seq=577 ttl=64 time=0.236 ms
64 bytes from 10.0.0.3: icmp_seq=578 ttl=64 time=0.238 ms
64 bytes from 10.0.0.3: icmp_seq=579 ttl=64 time=0.489 ms
64 bytes from 10.0.0.3: icmp_seq=580 ttl=64 time=0.166 ms
64 bytes from 10.0.0.3: icmp_seq=581 ttl=64 time=0.410 ms
64 bytes from 10.0.0.3: icmp_seq=582 ttl=64 time=0.199 ms
64 bytes from 10.0.0.3: icmp_seq=583 ttl=64 time=0.191 ms
64 bytes from 10.0.0.3: icmp_seq=584 ttl=64 time=0.322 ms
64 bytes from 10.0.0.3: icmp_seq=585 ttl=64 time=0.192 ms
64 bytes from 10.0.0.3: icmp_seq=586 ttl=64 time=0.251 ms
64 bytes from 10.0.0.3: icmp_seq=587 ttl=64 time=1.84 ms
64 bytes from 10.0.0.3: icmp_seq=588 ttl=64 time=0.171 ms
64 bytes from 10.0.0.3: icmp_seq=589 ttl=64 time=0.233 ms
64 bytes from 10.0.0.3: icmp_seq=590 ttl=64 time=0.231 ms
64 bytes from 10.0.0.3: icmp_seq=591 ttl=64 time=0.290 ms
64 bytes from 10.0.0.3: icmp_seq=592 ttl=64 time=0.410 ms
64 bytes from 10.0.0.3: icmp_seq=593 ttl=64 time=0.291 ms
64 bytes from 10.0.0.3: icmp_seq=594 ttl=64 time=0.297 ms
64 bytes from 10.0.0.3: icmp_seq=595 ttl=64 time=0.232 ms
64 bytes from 10.0.0.3: icmp_seq=596 ttl=64 time=0.215 ms
64 bytes from 10.0.0.3: icmp_seq=597 ttl=64 time=0.375 ms
64 bytes from 10.0.0.3: icmp_seq=598 ttl=64 time=0.189 ms
64 bytes from 10.0.0.3: icmp_seq=599 ttl=64 time=0.816 ms
64 bytes from 10.0.0.3: icmp_seq=600 ttl=64 time=0.536 ms
64 bytes from 10.0.0.3: icmp_seq=601 ttl=64 time=0.295 ms
64 bytes from 10.0.0.3: icmp_seq=602 ttl=64 time=0.319 ms
64 bytes from 10.0.0.3: icmp_seq=603 ttl=64 time=0.634 ms
64 bytes from 10.0.0.3: icmp_seq=604 ttl=64 time=0.200 ms
64 bytes from 10.0.0.3: icmp_seq=605 ttl=64 time=0.313 ms
64 bytes from 10.0.0.3: icmp_seq=606 ttl=64 time=0.220 ms
64 bytes from 10.0.0.3: icmp_seq=607 ttl=64 time=0.354 ms
64 bytes from 10.0.0.3: icmp_seq=608 ttl=64 time=0.297 ms
64 bytes from 10.0.0.3: icmp_seq=609 ttl=64 time=2.93 ms
64 bytes from 10.0.0.3: icmp_seq=610 ttl=64 time=0.301 ms
64 bytes from 10.0.0.3: icmp_seq=611 ttl=64 time=0.187 ms
64 bytes from 10.0.0.3: icmp_seq=612 ttl=64 time=0.155 ms
64 bytes from 10.0.0.3: icmp_seq=613 ttl=64 time=0.223 ms
64 bytes from 10.0.0.3: icmp_seq=614 ttl=64 time=0.203 ms
64 bytes from 10.0.0.3: icmp_seq=615 ttl=64 time=0.169 ms
64 bytes from 10.0.0.3: icmp_seq=616 ttl=64 time=0.235 ms
64 bytes from 10.0.0.3: icmp_seq=617 ttl=64 time=0.415 ms
64 bytes from 10.0.0.3: icmp_seq=618 ttl=64 time=0.349 ms
64 bytes from 10.0.0.3: icmp_seq=619 ttl=64 time=0.498 ms
64 bytes from 10.0.0.3: icmp_seq=620 ttl=64 time=0.449 ms
64 bytes from 10.0.0.3: icmp_seq=621 ttl=64 time=0.501 ms
64 bytes from 10.0.0.3: icmp_seq=622 ttl=64 time=0.533 ms
64 bytes from 10.0.0.3: icmp_seq=623 ttl=64 time=0.588 ms
64 bytes from 10.0.0.3: icmp_seq=624 ttl=64 time=0.468 ms
64 bytes from 10.0.0.3: icmp_seq=625 ttl=64 time=1.04 ms
