PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=263 ttl=64 time=29.2 ms
64 bytes from 10.0.0.2: icmp_seq=265 ttl=64 time=27.9 ms
64 bytes from 10.0.0.2: icmp_seq=267 ttl=64 time=36.0 ms
64 bytes from 10.0.0.2: icmp_seq=269 ttl=64 time=30.5 ms
64 bytes from 10.0.0.2: icmp_seq=270 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=272 ttl=64 time=36.7 ms
64 bytes from 10.0.0.2: icmp_seq=273 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=274 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=275 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=276 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=277 ttl=64 time=34.4 ms
64 bytes from 10.0.0.2: icmp_seq=279 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=281 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=282 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=283 ttl=64 time=24.9 ms
64 bytes from 10.0.0.2: icmp_seq=284 ttl=64 time=33.7 ms
64 bytes from 10.0.0.2: icmp_seq=286 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=287 ttl=64 time=19.8 ms
64 bytes from 10.0.0.2: icmp_seq=289 ttl=64 time=23.9 ms
64 bytes from 10.0.0.2: icmp_seq=290 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=292 ttl=64 time=19.8 ms
64 bytes from 10.0.0.2: icmp_seq=294 ttl=64 time=25.2 ms
64 bytes from 10.0.0.2: icmp_seq=295 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=296 ttl=64 time=25.7 ms
64 bytes from 10.0.0.2: icmp_seq=298 ttl=64 time=37.6 ms
64 bytes from 10.0.0.2: icmp_seq=300 ttl=64 time=31.1 ms
64 bytes from 10.0.0.2: icmp_seq=301 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=305 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=306 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=307 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=308 ttl=64 time=35.1 ms
64 bytes from 10.0.0.2: icmp_seq=309 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=310 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=311 ttl=64 time=36.3 ms
64 bytes from 10.0.0.2: icmp_seq=312 ttl=64 time=28.2 ms
64 bytes from 10.0.0.2: icmp_seq=313 ttl=64 time=34.6 ms
64 bytes from 10.0.0.2: icmp_seq=314 ttl=64 time=37.8 ms
64 bytes from 10.0.0.2: icmp_seq=316 ttl=64 time=34.8 ms
64 bytes from 10.0.0.2: icmp_seq=317 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=318 ttl=64 time=17.9 ms
64 bytes from 10.0.0.2: icmp_seq=319 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=320 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=323 ttl=64 time=35.6 ms
64 bytes from 10.0.0.2: icmp_seq=324 ttl=64 time=27.5 ms
64 bytes from 10.0.0.2: icmp_seq=327 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=330 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=331 ttl=64 time=33.9 ms
64 bytes from 10.0.0.2: icmp_seq=332 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=333 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=334 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=335 ttl=64 time=32.5 ms
64 bytes from 10.0.0.2: icmp_seq=336 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=337 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=338 ttl=64 time=27.6 ms
64 bytes from 10.0.0.2: icmp_seq=339 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=340 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=342 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=343 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=345 ttl=64 time=26.4 ms
64 bytes from 10.0.0.2: icmp_seq=346 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=347 ttl=64 time=25.4 ms
64 bytes from 10.0.0.2: icmp_seq=349 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=352 ttl=64 time=33.2 ms
64 bytes from 10.0.0.2: icmp_seq=353 ttl=64 time=27.4 ms
64 bytes from 10.0.0.2: icmp_seq=354 ttl=64 time=28.4 ms
64 bytes from 10.0.0.2: icmp_seq=355 ttl=64 time=32.9 ms
64 bytes from 10.0.0.2: icmp_seq=357 ttl=64 time=33.8 ms
64 bytes from 10.0.0.2: icmp_seq=358 ttl=64 time=29.7 ms
64 bytes from 10.0.0.2: icmp_seq=360 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=361 ttl=64 time=25.1 ms
64 bytes from 10.0.0.2: icmp_seq=362 ttl=64 time=29.0 ms
64 bytes from 10.0.0.2: icmp_seq=364 ttl=64 time=22.7 ms
64 bytes from 10.0.0.2: icmp_seq=365 ttl=64 time=34.3 ms
64 bytes from 10.0.0.2: icmp_seq=366 ttl=64 time=36.4 ms
64 bytes from 10.0.0.2: icmp_seq=370 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=371 ttl=64 time=24.5 ms
64 bytes from 10.0.0.2: icmp_seq=372 ttl=64 time=26.5 ms
64 bytes from 10.0.0.2: icmp_seq=374 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=376 ttl=64 time=31.5 ms
64 bytes from 10.0.0.2: icmp_seq=377 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=381 ttl=64 time=29.9 ms
64 bytes from 10.0.0.2: icmp_seq=382 ttl=64 time=30.1 ms
64 bytes from 10.0.0.2: icmp_seq=383 ttl=64 time=30.2 ms
64 bytes from 10.0.0.2: icmp_seq=384 ttl=64 time=28.0 ms
64 bytes from 10.0.0.2: icmp_seq=386 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=387 ttl=64 time=28.7 ms
64 bytes from 10.0.0.2: icmp_seq=389 ttl=64 time=27.2 ms
64 bytes from 10.0.0.2: icmp_seq=390 ttl=64 time=34.0 ms
64 bytes from 10.0.0.2: icmp_seq=393 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=394 ttl=64 time=27.1 ms
64 bytes from 10.0.0.2: icmp_seq=395 ttl=64 time=32.2 ms
64 bytes from 10.0.0.2: icmp_seq=398 ttl=64 time=35.0 ms
64 bytes from 10.0.0.2: icmp_seq=400 ttl=64 time=24.7 ms
64 bytes from 10.0.0.2: icmp_seq=401 ttl=64 time=36.2 ms
64 bytes from 10.0.0.2: icmp_seq=402 ttl=64 time=38.7 ms
64 bytes from 10.0.0.2: icmp_seq=403 ttl=64 time=30.5 ms
64 bytes from 10.0.0.2: icmp_seq=404 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=405 ttl=64 time=24.7 ms
64 bytes from 10.0.0.2: icmp_seq=406 ttl=64 time=34.1 ms
64 bytes from 10.0.0.2: icmp_seq=407 ttl=64 time=25.7 ms
64 bytes from 10.0.0.2: icmp_seq=409 ttl=64 time=32.7 ms
64 bytes from 10.0.0.2: icmp_seq=411 ttl=64 time=35.7 ms
64 bytes from 10.0.0.2: icmp_seq=413 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=414 ttl=64 time=34.2 ms
64 bytes from 10.0.0.2: icmp_seq=415 ttl=64 time=36.8 ms
64 bytes from 10.0.0.2: icmp_seq=416 ttl=64 time=34.4 ms
64 bytes from 10.0.0.2: icmp_seq=418 ttl=64 time=35.5 ms
64 bytes from 10.0.0.2: icmp_seq=419 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=420 ttl=64 time=32.1 ms
64 bytes from 10.0.0.2: icmp_seq=421 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=423 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=427 ttl=64 time=34.6 ms
64 bytes from 10.0.0.2: icmp_seq=428 ttl=64 time=25.5 ms
64 bytes from 10.0.0.2: icmp_seq=429 ttl=64 time=36.0 ms
64 bytes from 10.0.0.2: icmp_seq=430 ttl=64 time=27.9 ms
64 bytes from 10.0.0.2: icmp_seq=432 ttl=64 time=25.7 ms
64 bytes from 10.0.0.2: icmp_seq=434 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=435 ttl=64 time=34.7 ms
64 bytes from 10.0.0.2: icmp_seq=436 ttl=64 time=34.5 ms
64 bytes from 10.0.0.2: icmp_seq=437 ttl=64 time=21.8 ms
64 bytes from 10.0.0.2: icmp_seq=438 ttl=64 time=35.2 ms
64 bytes from 10.0.0.2: icmp_seq=439 ttl=64 time=22.8 ms
64 bytes from 10.0.0.2: icmp_seq=441 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=442 ttl=64 time=30.3 ms
64 bytes from 10.0.0.2: icmp_seq=443 ttl=64 time=30.5 ms
64 bytes from 10.0.0.2: icmp_seq=444 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=445 ttl=64 time=43.5 ms
64 bytes from 10.0.0.2: icmp_seq=446 ttl=64 time=28.7 ms
64 bytes from 10.0.0.2: icmp_seq=448 ttl=64 time=32.6 ms
64 bytes from 10.0.0.2: icmp_seq=449 ttl=64 time=29.8 ms
64 bytes from 10.0.0.2: icmp_seq=450 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=452 ttl=64 time=26.9 ms
64 bytes from 10.0.0.2: icmp_seq=454 ttl=64 time=29.1 ms
64 bytes from 10.0.0.2: icmp_seq=459 ttl=64 time=31.4 ms
64 bytes from 10.0.0.2: icmp_seq=460 ttl=64 time=24.2 ms
64 bytes from 10.0.0.2: icmp_seq=461 ttl=64 time=28.9 ms
64 bytes from 10.0.0.2: icmp_seq=462 ttl=64 time=35.7 ms
64 bytes from 10.0.0.2: icmp_seq=463 ttl=64 time=34.6 ms
64 bytes from 10.0.0.2: icmp_seq=464 ttl=64 time=27.9 ms
64 bytes from 10.0.0.2: icmp_seq=465 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=471 ttl=64 time=32.5 ms
64 bytes from 10.0.0.2: icmp_seq=472 ttl=64 time=34.8 ms
64 bytes from 10.0.0.2: icmp_seq=473 ttl=64 time=35.0 ms
64 bytes from 10.0.0.2: icmp_seq=476 ttl=64 time=28.1 ms
64 bytes from 10.0.0.2: icmp_seq=477 ttl=64 time=18.8 ms
64 bytes from 10.0.0.2: icmp_seq=478 ttl=64 time=25.7 ms
64 bytes from 10.0.0.2: icmp_seq=480 ttl=64 time=28.5 ms
64 bytes from 10.0.0.2: icmp_seq=481 ttl=64 time=36.7 ms
64 bytes from 10.0.0.2: icmp_seq=483 ttl=64 time=27.6 ms
64 bytes from 10.0.0.2: icmp_seq=484 ttl=64 time=35.2 ms
64 bytes from 10.0.0.2: icmp_seq=485 ttl=64 time=34.4 ms
64 bytes from 10.0.0.2: icmp_seq=486 ttl=64 time=37.9 ms
64 bytes from 10.0.0.2: icmp_seq=487 ttl=64 time=29.1 ms
64 bytes from 10.0.0.2: icmp_seq=488 ttl=64 time=30.7 ms
64 bytes from 10.0.0.2: icmp_seq=490 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=491 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=493 ttl=64 time=36.6 ms
64 bytes from 10.0.0.2: icmp_seq=495 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=497 ttl=64 time=33.0 ms
64 bytes from 10.0.0.2: icmp_seq=499 ttl=64 time=34.8 ms
64 bytes from 10.0.0.2: icmp_seq=500 ttl=64 time=35.0 ms
64 bytes from 10.0.0.2: icmp_seq=501 ttl=64 time=29.5 ms
64 bytes from 10.0.0.2: icmp_seq=503 ttl=64 time=41.4 ms
64 bytes from 10.0.0.2: icmp_seq=504 ttl=64 time=31.3 ms
64 bytes from 10.0.0.2: icmp_seq=505 ttl=64 time=30.0 ms
64 bytes from 10.0.0.2: icmp_seq=509 ttl=64 time=35.8 ms
64 bytes from 10.0.0.2: icmp_seq=512 ttl=64 time=41.2 ms
64 bytes from 10.0.0.2: icmp_seq=513 ttl=64 time=38.0 ms
64 bytes from 10.0.0.2: icmp_seq=514 ttl=64 time=38.8 ms
64 bytes from 10.0.0.2: icmp_seq=516 ttl=64 time=32.8 ms
64 bytes from 10.0.0.2: icmp_seq=517 ttl=64 time=30.6 ms
64 bytes from 10.0.0.2: icmp_seq=518 ttl=64 time=30.4 ms
64 bytes from 10.0.0.2: icmp_seq=522 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=523 ttl=64 time=33.5 ms
64 bytes from 10.0.0.2: icmp_seq=524 ttl=64 time=28.3 ms
64 bytes from 10.0.0.2: icmp_seq=527 ttl=64 time=29.6 ms
64 bytes from 10.0.0.2: icmp_seq=528 ttl=64 time=27.3 ms
64 bytes from 10.0.0.2: icmp_seq=530 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=533 ttl=64 time=26.7 ms
64 bytes from 10.0.0.2: icmp_seq=536 ttl=64 time=31.7 ms
64 bytes from 10.0.0.2: icmp_seq=537 ttl=64 time=27.8 ms
64 bytes from 10.0.0.2: icmp_seq=538 ttl=64 time=32.0 ms
64 bytes from 10.0.0.2: icmp_seq=539 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=541 ttl=64 time=31.2 ms
64 bytes from 10.0.0.2: icmp_seq=545 ttl=64 time=32.3 ms
64 bytes from 10.0.0.2: icmp_seq=547 ttl=64 time=31.6 ms
64 bytes from 10.0.0.2: icmp_seq=549 ttl=64 time=31.9 ms
64 bytes from 10.0.0.2: icmp_seq=551 ttl=64 time=38.5 ms
64 bytes from 10.0.0.2: icmp_seq=553 ttl=64 time=23.0 ms
64 bytes from 10.0.0.2: icmp_seq=554 ttl=64 time=30.6 ms
